AZ,CA,CO,ID,MT,NM,NV,OR,TX,WA
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.584363636363636,2.584363636363636,1.5890499999999994,2.006,2.006,2.5286666666666666,2.913333333333333,2.147,1.9623999999999995,2.147
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.5321999999999996,2.5321999999999996,1.5119999999999998,1.979,1.979,2.444666666666667,2.8373333333333335,2.21,1.92625,2.21
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.456625,2.456625,1.5906666666666667,1.9369999999999998,1.9369999999999998,2.144,2.864,2.193,1.9172777777777776,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.4816,2.4816,1.5745000000000002,1.912,1.912,2.533333333333333,2.449,2.193,1.8931904761904763,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.528285714285714,2.528285714285714,1.5588636363636366,2.199,2.199,2.3823333333333334,2.68,2.193,1.9024285714285714,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.431,2.431,1.5618571428571428,1.999,1.999,2.4163333333333337,2.7543333333333333,2.193,1.9140526315789472,2.193
2.5012999999999996,2.5012999999999996,1.5950499999999999,1.923,1.923,2.43475,2.8445,2.428,1.903454545454545,2.428
2.5012999999999996,2.5012999999999996,1.5950499999999999,1.923,1.923,2.43475,2.8445,2.428,1.903454545454545,2.428
2.5012999999999996,2.5012999999999996,1.5950499999999999,1.923,1.923,2.43475,2.8445,2.428,1.903454545454545,2.428
2.5012999999999996,2.5012999999999996,1.5950499999999999,1.923,1.923,2.43475,2.8445,2.428,1.903454545454545,2.428
2.5012999999999996,2.5012999999999996,1.5950499999999999,1.923,1.923,2.43475,2.8445,2.428,1.903454545454545,2.428
2.5012999999999996,2.5012999999999996,1.5950499999999999,1.923,1.923,2.43475,2.8445,2.428,1.903454545454545,2.428
2.5012999999999996,2.5012999999999996,1.5950499999999999,1.923,1.923,2.43475,2.8445,2.428,1.903454545454545,2.428
2.5012999999999996,2.5012999999999996,1.5950499999999999,1.923,1.923,2.43475,2.8445,2.428,1.903454545454545,2.428
2.5012999999999996,2.5012999999999996,1.5950499999999999,1.923,1.923,2.43475,2.8445,2.428,1.903454545454545,2.428
2.5012999999999996,2.5012999999999996,1.5950499999999999,1.923,1.923,2.43475,2.8445,2.428,1.903454545454545,2.428
2.5012999999999996,2.5012999999999996,1.5950499999999999,1.923,1.923,2.43475,2.8445,2.428,1.903454545454545,2.428
2.5012999999999996,2.5012999999999996,1.5950499999999999,1.923,1.923,2.43475,2.8445,2.428,1.903454545454545,2.428
2.5012999999999996,2.5012999999999996,1.5950499999999999,1.923,1.923,2.43475,2.8445,2.428,1.903454545454545,2.428
2.5012999999999996,2.5012999999999996,1.5950499999999999,1.923,1.923,2.43475,2.8445,2.428,1.903454545454545,2.428
2.5012999999999996,2.5012999999999996,1.5950499999999999,1.923,1.923,2.43475,2.8445,2.428,1.903454545454545,2.428
2.5012999999999996,2.5012999999999996,1.5950499999999999,1.923,1.923,2.43475,2.8445,2.428,1.903454545454545,2.428
